"variant_name","country_code","year_week","new_cases","number_deaths"
Omicron,BE,"2020-13",48780,3198
Other,BE,"2020-13",8130,3198
Theta,BE,"2020-13",8130,3198
UNK,BE,"2020-13",8130,3198
XD,BE,"2020-13",8130,3198
XF,BE,"2020-13",8130,3198
Zeta,BE,"2020-13",8130,3198
A.23.1+E484K,BE,"2020-14",9694,4021
A.27,BE,"2020-14",9694,4021
A.28,BE,"2020-14",9694,4021
Alpha,BE,"2020-14",38776,4021
AT.1,BE,"2020-14",9694,4021
AV.1,BE,"2020-14",9694,4021
B.1.1.318,BE,"2020-14",9694,4021
B.1.1.519,BE,"2020-14",9694,4021
B.1.214.2,BE,"2020-14",9694,4021
B.1.526,BE,"2020-14",9694,4021
B.1.616,BE,"2020-14",9694,4021
B.1.617.3,BE,"2020-14",9694,4021
B.1.620,BE,"2020-14",9694,4021
B.1.640,BE,"2020-14",9694,4021
Beta,BE,"2020-14",29082,4021
C.1.2,BE,"2020-14",9694,4021
C.16,BE,"2020-14",9694,4021
C.36+L452R,BE,"2020-14",9694,4021
Delta,BE,"2020-14",58164,4021
Epsilon,BE,"2020-14",9694,4021
Eta,BE,"2020-14",9694,4021
Gamma,BE,"2020-14",19388,4021
Kappa,BE,"2020-14",9694,4021
Lambda,BE,"2020-14",9694,4021
Mu,BE,"2020-14",9694,4021
Omicron,BE,"2020-14",58164,4021
Other,BE,"2020-14",9694,4021
Theta,BE,"2020-14",9694,4021
UNK,BE,"2020-14",9694,4021
XD,BE,"2020-14",9694,4021
XF,BE,"2020-14",9694,4021
Zeta,BE,"2020-14",9694,4021
A.23.1+E484K,BE,"2020-15",11175,4292
A.27,BE,"2020-15",11175,4292
A.28,BE,"2020-15",11175,4292
Alpha,BE,"2020-15",44700,4292
AT.1,BE,"2020-15",11175,4292
AV.1,BE,"2020-15",11175,4292
B.1.1.318,BE,"2020-15",11175,4292
B.1.1.519,BE,"2020-15",11175,4292
B.1.214.2,BE,"2020-15",11175,4292
B.1.526,BE,"2020-15",11175,4292
B.1.616,BE,"2020-15",11175,4292
B.1.617.3,BE,"2020-15",11175,4292
B.1.620,BE,"2020-15",11175,4292
B.1.640,BE,"2020-15",11175,4292
Beta,BE,"2020-15",33525,4292
C.1.2,BE,"2020-15",11175,4292
C.16,BE,"2020-15",11175,4292
C.36+L452R,BE,"2020-15",11175,4292
Delta,BE,"2020-15",67050,4292
Epsilon,BE,"2020-15",11175,4292
Eta,BE,"2020-15",11175,4292
Gamma,BE,"2020-15",22350,4292
Kappa,BE,"2020-15",11175,4292
Lambda,BE,"2020-15",11175,4292
Mu,BE,"2020-15",11175,4292
Omicron,BE,"2020-15",67050,4292
Other,BE,"2020-15",11175,4292
Theta,BE,"2020-15",11175,4292
UNK,BE,"2020-15",11175,4292
XD,BE,"2020-15",11175,4292
XF,BE,"2020-15",11175,4292
Zeta,BE,"2020-15",11175,4292
A.23.1+E484K,BE,"2020-16",7963,3703
A.27,BE,"2020-16",7963,3703
A.28,BE,"2020-16",7963,3703
Alpha,BE,"2020-16",31852,3703
AT.1,BE,"2020-16",7963,3703
AV.1,BE,"2020-16",7963,3703
B.1.1.318,BE,"2020-16",7963,3703
B.1.1.519,BE,"2020-16",7963,3703
B.1.214.2,BE,"2020-16",7963,3703
B.1.526,BE,"2020-16",7963,3703
B.1.616,BE,"2020-16",7963,3703
B.1.617.3,BE,"2020-16",7963,3703
B.1.620,BE,"2020-16",7963,3703
B.1.640,BE,"2020-16",7963,3703
Beta,BE,"2020-16",23889,3703
C.1.2,BE,"2020-16",7963,3703
C.16,BE,"2020-16",7963,3703
C.36+L452R,BE,"2020-16",7963,3703
Delta,BE,"2020-16",47778,3703
Epsilon,BE,"2020-16",7963,3703
Eta,BE,"2020-16",7963,3703
Gamma,BE,"2020-16",15926,3703
Kappa,BE,"2020-16",7963,3703
Lambda,BE,"2020-16",7963,3703
Mu,BE,"2020-16",7963,3703
Omicron,BE,"2020-16",47778,3703
Other,BE,"2020-16",7963,3703
Theta,BE,"2020-16",7963,3703
UNK,BE,"2020-16",7963,3703
XD,BE,"2020-16",7963,3703
XF,BE,"2020-16",7963,3703
Zeta,BE,"2020-16",7963,3703
A.23.1+E484K,BE,"2020-17",5703,3039
A.27,BE,"2020-17",5703,3039
A.28,BE,"2020-17",5703,3039
Alpha,BE,"2020-17",22812,3039
AT.1,BE,"2020-17",5703,3039
AV.1,BE,"2020-17",5703,3039
B.1.1.318,BE,"2020-17",5703,3039
B.1.1.519,BE,"2020-17",5703,3039
B.1.214.2,BE,"2020-17",5703,3039
B.1.526,BE,"2020-17",5703,3039
B.1.616,BE,"2020-17",5703,3039
B.1.617.3,BE,"2020-17",5703,3039
B.1.620,BE,"2020-17",5703,3039
B.1.640,BE,"2020-17",5703,3039
Beta,BE,"2020-17",17109,3039
C.1.2,BE,"2020-17",5703,3039
C.16,BE,"2020-17",5703,3039
C.36+L452R,BE,"2020-17",5703,3039
Delta,BE,"2020-17",34218,3039
Epsilon,BE,"2020-17",5703,3039
Eta,BE,"2020-17",5703,3039
Gamma,BE,"2020-17",11406,3039
Kappa,BE,"2020-17",5703,3039
Lambda,BE,"2020-17",5703,3039
Mu,BE,"2020-17",5703,3039
Omicron,BE,"2020-17",34218,3039
Other,BE,"2020-17",5703,3039
Theta,BE,"2020-17",5703,3039
UNK,BE,"2020-17",5703,3039
XD,BE,"2020-17",5703,3039
XF,BE,"2020-17",5703,3039
Zeta,BE,"2020-17",5703,3039
A.23.1+E484K,BE,"2020-18",3095,2429
A.27,BE,"2020-18",3095,2429
A.28,BE,"2020-18",3095,2429
Alpha,BE,"2020-18",12380,2429
AT.1,BE,"2020-18",3095,2429
AV.1,BE,"2020-18",3095,2429
B.1.1.318,BE,"2020-18",3095,2429
B.1.1.519,BE,"2020-18",3095,2429
B.1.214.2,BE,"2020-18",3095,2429
B.1.526,BE,"2020-18",3095,2429
B.1.616,BE,"2020-18",3095,2429
B.1.617.3,BE,"2020-18",3095,2429
B.1.620,BE,"2020-18",3095,2429
B.1.640,BE,"2020-18",3095,2429
Beta,BE,"2020-18",9285,2429
C.1.2,BE,"2020-18",3095,2429
C.16,BE,"2020-18",3095,2429
C.36+L452R,BE,"2020-18",3095,2429
Delta,BE,"2020-18",18570,2429
Epsilon,BE,"2020-18",3095,2429
Eta,BE,"2020-18",3095,2429
Gamma,BE,"2020-18",6190,2429
Kappa,BE,"2020-18",3095,2429
Lambda,BE,"2020-18",3095,2429
Mu,BE,"2020-18",3095,2429
Omicron,BE,"2020-18",18570,2429
Other,BE,"2020-18",3095,2429
Theta,BE,"2020-18",3095,2429
UNK,BE,"2020-18",3095,2429
XD,BE,"2020-18",3095,2429
XF,BE,"2020-18",3095,2429
Zeta,BE,"2020-18",3095,2429
A.23.1+E484K,BE,"2020-19",3051,2390
A.27,BE,"2020-19",3051,2390
A.28,BE,"2020-19",3051,2390
Alpha,BE,"2020-19",12204,2390
AT.1,BE,"2020-19",3051,2390
AV.1,BE,"2020-19",3051,2390
B.1.1.318,BE,"2020-19",3051,2390
B.1.1.519,BE,"2020-19",3051,2390
B.1.214.2,BE,"2020-19",3051,2390
B.1.526,BE,"2020-19",3051,2390
B.1.616,BE,"2020-19",3051,2390
B.1.617.3,BE,"2020-19",3051,2390
B.1.620,BE,"2020-19",3051,2390
B.1.640,BE,"2020-19",3051,2390
Beta,BE,"2020-19",9153,2390
C.1.2,BE,"2020-19",3051,2390
C.16,BE,"2020-19",3051,2390
C.36+L452R,BE,"2020-19",3051,2390
Delta,BE,"2020-19",18306,2390
Epsilon,BE,"2020-19",3051,2390
Eta,BE,"2020-19",3051,2390
Gamma,BE,"2020-19",6102,2390
Kappa,BE,"2020-19",3051,2390
Lambda,BE,"2020-19",3051,2390
Mu,BE,"2020-19",3051,2390
Omicron,BE,"2020-19",18306,2390
Other,BE,"2020-19",3051,2390
Theta,BE,"2020-19",3051,2390
UNK,BE,"2020-19",3051,2390
XD,BE,"2020-19",3051,2390
XF,BE,"2020-19",3051,2390
Zeta,BE,"2020-19",3051,2390
A.23.1+E484K,BE,"2020-20",2071,2042
A.27,BE,"2020-20",2071,2042
A.28,BE,"2020-20",2071,2042
Alpha,BE,"2020-20",8284,2042
AT.1,BE,"2020-20",2071,2042
AV.1,BE,"2020-20",2071,2042
B.1.1.318,BE,"2020-20",2071,2042
B.1.1.519,BE,"2020-20",2071,2042
B.1.214.2,BE,"2020-20",2071,2042
B.1.526,BE,"2020-20",2071,2042
B.1.616,BE,"2020-20",2071,2042
B.1.617.3,BE,"2020-20",2071,2042
B.1.620,BE,"2020-20",2071,2042
B.1.640,BE,"2020-20",2071,2042
Beta,BE,"2020-20",6213,2042
C.1.2,BE,"2020-20",2071,2042
C.16,BE,"2020-20",2071,2042
C.36+L452R,BE,"2020-20",2071,2042
Delta,BE,"2020-20",12426,2042
Epsilon,BE,"2020-20",2071,2042
Eta,BE,"2020-20",2071,2042
Gamma,BE,"2020-20",4142,2042
Kappa,BE,"2020-20",2071,2042
Lambda,BE,"2020-20",2071,2042
Mu,BE,"2020-20",2071,2042
Omicron,BE,"2020-20",12426,2042
Other,BE,"2020-20",2071,2042
Theta,BE,"2020-20",2071,2042
UNK,BE,"2020-20",2071,2042
XD,BE,"2020-20",2071,2042
XF,BE,"2020-20",2071,2042
Zeta,BE,"2020-20",2071,2042
A.23.1+E484K,BE,"2020-21",1510,2082
A.27,BE,"2020-21",1510,2082
A.28,BE,"2020-21",1510,2082
Alpha,BE,"2020-21",6040,2082
AT.1,BE,"2020-21",1510,2082
AV.1,BE,"2020-21",1510,2082
B.1.1.318,BE,"2020-21",1510,2082
B.1.1.519,BE,"2020-21",1510,2082
B.1.214.2,BE,"2020-21",1510,2082
B.1.526,BE,"2020-21",1510,2082
B.1.616,BE,"2020-21",1510,2082
B.1.617.3,BE,"2020-21",1510,2082
B.1.620,BE,"2020-21",1510,2082
B.1.640,BE,"2020-21",1510,2082
Beta,BE,"2020-21",4530,2082
C.1.2,BE,"2020-21",1510,2082
C.16,BE,"2020-21",1510,2082
C.36+L452R,BE,"2020-21",1510,2082
Delta,BE,"2020-21",9060,2082
Epsilon,BE,"2020-21",1510,2082
Eta,BE,"2020-21",1510,2082
Gamma,BE,"2020-21",3020,2082
Kappa,BE,"2020-21",1510,2082
Lambda,BE,"2020-21",1510,2082
Mu,BE,"2020-21",1510,2082
Omicron,BE,"2020-21",9060,2082
Other,BE,"2020-21",1510,2082
Theta,BE,"2020-21",1510,2082
UNK,BE,"2020-21",1510,2082
XD,BE,"2020-21",1510,2082
XF,BE,"2020-21",1510,2082
Zeta,BE,"2020-21",1510,2082
A.23.1+E484K,BE,"2020-22",1144,1983
A.27,BE,"2020-22",1144,1983
A.28,BE,"2020-22",1144,1983
Alpha,BE,"2020-22",4576,1983
AT.1,BE,"2020-22",1144,1983
AV.1,BE,"2020-22",1144,1983
B.1.1.318,BE,"2020-22",1144,1983
B.1.1.519,BE,"2020-22",1144,1983
B.1.214.2,BE,"2020-22",1144,1983
B.1.526,BE,"2020-22",1144,1983
B.1.616,BE,"2020-22",1144,1983
B.1.617.3,BE,"2020-22",1144,1983
B.1.620,BE,"2020-22",1144,1983
B.1.640,BE,"2020-22",1144,1983
Beta,BE,"2020-22",3432,1983
C.1.2,BE,"2020-22",1144,1983
C.16,BE,"2020-22",1144,1983
C.36+L452R,BE,"2020-22",1144,1983
Delta,BE,"2020-22",6864,1983
Epsilon,BE,"2020-22",1144,1983
Eta,BE,"2020-22",1144,1983
Gamma,BE,"2020-22",2288,1983
Kappa,BE,"2020-22",1144,1983
Lambda,BE,"2020-22",1144,1983
Mu,BE,"2020-22",1144,1983
Omicron,BE,"2020-22",6864,1983
Other,BE,"2020-22",1144,1983
Theta,BE,"2020-22",1144,1983
UNK,BE,"2020-22",1144,1983
XD,BE,"2020-22",1144,1983
XF,BE,"2020-22",1144,1983
Zeta,BE,"2020-22",1144,1983
A.23.1+E484K,BE,"2020-23",847,1799
A.27,BE,"2020-23",847,1799
A.28,BE,"2020-23",847,1799
Alpha,BE,"2020-23",3388,1799
AT.1,BE,"2020-23",847,1799
AV.1,BE,"2020-23",847,1799
B.1.1.318,BE,"2020-23",847,1799
B.1.1.519,BE,"2020-23",847,1799
B.1.214.2,BE,"2020-23",847,1799
B.1.526,BE,"2020-23",847,1799
B.1.616,BE,"2020-23",847,1799
B.1.617.3,BE,"2020-23",847,1799
B.1.620,BE,"2020-23",847,1799
B.1.640,BE,"2020-23",847,1799
Beta,BE,"2020-23",2541,1799
C.1.2,BE,"2020-23",847,1799
C.16,BE,"2020-23",847,1799
C.36+L452R,BE,"2020-23",847,1799
Delta,BE,"2020-23",5082,1799
Epsilon,BE,"2020-23",847,1799
Eta,BE,"2020-23",847,1799
Gamma,BE,"2020-23",1694,1799
Kappa,BE,"2020-23",847,1799
Lambda,BE,"2020-23",847,1799
Mu,BE,"2020-23",847,1799
Omicron,BE,"2020-23",5082,1799
Other,BE,"2020-23",847,1799
Theta,BE,"2020-23",847,1799
UNK,BE,"2020-23",847,1799
XD,BE,"2020-23",847,1799
XF,BE,"2020-23",847,1799
Zeta,BE,"2020-23",847,1799
A.23.1+E484K,BE,"2020-24",671,1899
A.27,BE,"2020-24",671,1899
A.28,BE,"2020-24",671,1899
Alpha,BE,"2020-24",2684,1899
AT.1,BE,"2020-24",671,1899
AV.1,BE,"2020-24",671,1899
B.1.1.318,BE,"2020-24",671,1899
B.1.1.519,BE,"2020-24",671,1899
B.1.214.2,BE,"2020-24",671,1899
B.1.526,BE,"2020-24",671,1899
B.1.616,BE,"2020-24",671,1899
B.1.617.3,BE,"2020-24",671,1899
B.1.620,BE,"2020-24",671,1899
B.1.640,BE,"2020-24",671,1899
Beta,BE,"2020-24",2013,1899
C.1.2,BE,"2020-24",671,1899
C.16,BE,"2020-24",671,1899
C.36+L452R,BE,"2020-24",671,1899
Delta,BE,"2020-24",4026,1899
Epsilon,BE,"2020-24",671,1899
Eta,BE,"2020-24",671,1899
Gamma,BE,"2020-24",1342,1899
Kappa,BE,"2020-24",671,1899
Lambda,BE,"2020-24",671,1899
Mu,BE,"2020-24",671,1899
Omicron,BE,"2020-24",4026,1899
Other,BE,"2020-24",671,1899
Theta,BE,"2020-24",671,1899
UNK,BE,"2020-24",671,1899
XD,BE,"2020-24",671,1899
XF,BE,"2020-24",671,1899
Zeta,BE,"2020-24",671,1899
A.23.1+E484K,BE,"2020-25",668,1822
A.27,BE,"2020-25",668,1822
A.28,BE,"2020-25",668,1822
Alpha,BE,"2020-25",2672,1822
AT.1,BE,"2020-25",668,1822
AV.1,BE,"2020-25",668,1822
B.1.1.318,BE,"2020-25",668,1822
B.1.1.519,BE,"2020-25",668,1822
B.1.214.2,BE,"2020-25",668,1822
B.1.526,BE,"2020-25",668,1822
B.1.616,BE,"2020-25",668,1822
B.1.617.3,BE,"2020-25",668,1822
B.1.620,BE,"2020-25",668,1822
B.1.640,BE,"2020-25",668,1822
Beta,BE,"2020-25",2004,1822
C.1.2,BE,"2020-25",668,1822
C.16,BE,"2020-25",668,1822
C.36+L452R,BE,"2020-25",668,1822
Delta,BE,"2020-25",4008,1822
Epsilon,BE,"2020-25",668,1822
Eta,BE,"2020-25",668,1822
Gamma,BE,"2020-25",1336,1822
Kappa,BE,"2020-25",668,1822
Lambda,BE,"2020-25",668,1822
Mu,BE,"2020-25",668,1822
Omicron,BE,"2020-25",4008,1822
Other,BE,"2020-25",668,1822
Theta,BE,"2020-25",668,1822
UNK,BE,"2020-25",668,1822
XD,BE,"2020-25",668,1822
XF,BE,"2020-25",668,1822
Zeta,BE,"2020-25",668,1822
A.23.1+E484K,BE,"2020-26",607,1968
A.27,BE,"2020-26",607,1968
A.28,BE,"2020-26",607,1968
Alpha,BE,"2020-26",2428,1968
AT.1,BE,"2020-26",607,1968
AV.1,BE,"2020-26",607,1968
B.1.1.318,BE,"2020-26",607,1968
B.1.1.519,BE,"2020-26",607,1968
B.1.214.2,BE,"2020-26",607,1968
B.1.526,BE,"2020-26",607,1968
B.1.616,BE,"2020-26",607,1968
B.1.617.3,BE,"2020-26",607,1968
B.1.620,BE,"2020-26",607,1968
B.1.640,BE,"2020-26",607,1968
Beta,BE,"2020-26",1821,1968
C.1.2,BE,"2020-26",607,1968
C.16,BE,"2020-26",607,1968
C.36+L452R,BE,"2020-26",607,1968
Delta,BE,"2020-26",3642,1968
Epsilon,BE,"2020-26",607,1968
Eta,BE,"2020-26",607,1968
Gamma,BE,"2020-26",1214,1968
Kappa,BE,"2020-26",607,1968
Lambda,BE,"2020-26",607,1968
Mu,BE,"2020-26",607,1968
Omicron,BE,"2020-26",3642,1968
Other,BE,"2020-26",607,1968
Theta,BE,"2020-26",607,1968
UNK,BE,"2020-26",607,1968
XD,BE,"2020-26",607,1968
XF,BE,"2020-26",607,1968
Zeta,BE,"2020-26",607,1968
A.23.1+E484K,BE,"2020-27",637,1768
A.27,BE,"2020-27",637,1768
A.28,BE,"2020-27",637,1768
Alpha,BE,"2020-27",2548,1768
AT.1,BE,"2020-27",637,1768
AV.1,BE,"2020-27",637,1768
B.1.1.318,BE,"2020-27",637,1768
B.1.1.519,BE,"2020-27",637,1768
B.1.214.2,BE,"2020-27",637,1768
B.1.526,BE,"2020-27",637,1768
B.1.616,BE,"2020-27",637,1768
B.1.617.3,BE,"2020-27",637,1768
B.1.620,BE,"2020-27",637,1768
B.1.640,BE,"2020-27",637,1768
Beta,BE,"2020-27",1911,1768
C.1.2,BE,"2020-27",637,1768
C.16,BE,"2020-27",637,1768
C.36+L452R,BE,"2020-27",637,1768
Delta,BE,"2020-27",3822,1768
Epsilon,BE,"2020-27",637,1768
Eta,BE,"2020-27",637,1768
Gamma,BE,"2020-27",1274,1768
Kappa,BE,"2020-27",637,1768
Lambda,BE,"2020-27",637,1768
Mu,BE,"2020-27",637,1768
Omicron,BE,"2020-27",3822,1768
Other,BE,"2020-27",637,1768
Theta,BE,"2020-27",637,1768
UNK,BE,"2020-27",637,1768
XD,BE,"2020-27",637,1768
XF,BE,"2020-27",637,1768
Zeta,BE,"2020-27",637,1768
A.23.1+E484K,BE,"2020-28",704,1682
A.27,BE,"2020-28",704,1682
A.28,BE,"2020-28",704,1682
Alpha,BE,"2020-28",2816,1682
AT.1,BE,"2020-28",704,1682
AV.1,BE,"2020-28",704,1682
B.1.1.318,BE,"2020-28",704,1682
B.1.1.519,BE,"2020-28",704,1682
B.1.214.2,BE,"2020-28",704,1682
B.1.526,BE,"2020-28",704,1682
B.1.616,BE,"2020-28",704,1682
B.1.617.3,BE,"2020-28",704,1682
B.1.620,BE,"2020-28",704,1682
B.1.640,BE,"2020-28",704,1682
Beta,BE,"2020-28",2112,1682
C.1.2,BE,"2020-28",704,1682
C.16,BE,"2020-28",704,1682
C.36+L452R,BE,"2020-28",704,1682
Delta,BE,"2020-28",4224,1682
Epsilon,BE,"2020-28",704,1682
Eta,BE,"2020-28",704,1682
Gamma,BE,"2020-28",1408,1682
Kappa,BE,"2020-28",704,1682
Lambda,BE,"2020-28",704,1682
Mu,BE,"2020-28",704,1682
Omicron,BE,"2020-28",4224,1682
Other,BE,"2020-28",704,1682
Theta,BE,"2020-28",704,1682
UNK,BE,"2020-28",704,1682
XD,BE,"2020-28",704,1682
XF,BE,"2020-28",704,1682
Zeta,BE,"2020-28",704,1682
A.23.1+E484K,BE,"2020-29",1385,1859
A.27,BE,"2020-29",1385,1859
A.28,BE,"2020-29",1385,1859
Alpha,BE,"2020-29",5540,1859
AT.1,BE,"2020-29",1385,1859
AV.1,BE,"2020-29",1385,1859
B.1.1.318,BE,"2020-29",1385,1859
B.1.1.519,BE,"2020-29",1385,1859
B.1.214.2,BE,"2020-29",1385,1859
B.1.526,BE,"2020-29",1385,1859
B.1.616,BE,"2020-29",1385,1859
B.1.617.3,BE,"2020-29",1385,1859
B.1.620,BE,"2020-29",1385,1859
B.1.640,BE,"2020-29",1385,1859
Beta,BE,"2020-29",4155,1859
C.1.2,BE,"2020-29",1385,1859
C.16,BE,"2020-29",1385,1859
C.36+L452R,BE,"2020-29",1385,1859
Delta,BE,"2020-29",8310,1859
Epsilon,BE,"2020-29",1385,1859
Eta,BE,"2020-29",1385,1859
Gamma,BE,"2020-29",2770,1859
Kappa,BE,"2020-29",1385,1859
Lambda,BE,"2020-29",1385,1859
Mu,BE,"2020-29",1385,1859
Omicron,BE,"2020-29",8310,1859
Other,BE,"2020-29",1385,1859
Theta,BE,"2020-29",1385,1859
UNK,BE,"2020-29",1385,1859
XD,BE,"2020-29",1385,1859
XF,BE,"2020-29",1385,1859
Zeta,BE,"2020-29",1385,1859
A.23.1+E484K,BE,"2020-30",2489,1810
A.27,BE,"2020-30",2489,1810
A.28,BE,"2020-30",2489,1810
Alpha,BE,"2020-30",9956,1810
AT.1,BE,"2020-30",2489,1810
AV.1,BE,"2020-30",2489,1810
B.1.1.318,BE,"2020-30",2489,1810
B.1.1.519,BE,"2020-30",2489,1810
B.1.214.2,BE,"2020-30",2489,1810
B.1.526,BE,"2020-30",2489,1810
B.1.616,BE,"2020-30",2489,1810
B.1.617.3,BE,"2020-30",2489,1810
B.1.620,BE,"2020-30",2489,1810
B.1.640,BE,"2020-30",2489,1810
Beta,BE,"2020-30",7467,1810
C.1.2,BE,"2020-30",2489,1810
C.16,BE,"2020-30",2489,1810
C.36+L452R,BE,"2020-30",2489,1810
Delta,BE,"2020-30",14934,1810
Epsilon,BE,"2020-30",2489,1810
Eta,BE,"2020-30",2489,1810
Gamma,BE,"2020-30",4978,1810
Kappa,BE,"2020-30",2489,1810
Lambda,BE,"2020-30",2489,1810
Mu,BE,"2020-30",2489,1810
Omicron,BE,"2020-30",14934,1810
Other,BE,"2020-30",2489,1810
Theta,BE,"2020-30",2489,1810
UNK,BE,"2020-30",2489,1810
XD,BE,"2020-30",2489,1810
XF,BE,"2020-30",2489,1810
Zeta,BE,"2020-30",2489,1810
A.23.1+E484K,BE,"2020-31",3759,1947
A.27,BE,"2020-31",3759,1947
A.28,BE,"2020-31",3759,1947
Alpha,BE,"2020-31",15036,1947
AT.1,BE,"2020-31",3759,1947
AV.1,BE,"2020-31",3759,1947
B.1.1.318,BE,"2020-31",3759,1947
B.1.1.519,BE,"2020-31",3759,1947
B.1.214.2,BE,"2020-31",3759,1947
B.1.526,BE,"2020-31",3759,1947
B.1.616,BE,"2020-31",3759,1947
B.1.617.3,BE,"2020-31",3759,1947
B.1.620,BE,"2020-31",3759,1947
B.1.640,BE,"2020-31",3759,1947
Beta,BE,"2020-31",11277,1947
C.1.2,BE,"2020-31",3759,1947
C.16,BE,"2020-31",3759,1947
C.36+L452R,BE,"2020-31",3759,1947
Delta,BE,"2020-31",22554,1947
Epsilon,BE,"2020-31",3759,1947
Eta,BE,"2020-31",3759,1947
Gamma,BE,"2020-31",7518,1947
Kappa,BE,"2020-31",3759,1947
Lambda,BE,"2020-31",3759,1947
Mu,BE,"2020-31",3759,1947
Omicron,BE,"2020-31",22554,1947
Other,BE,"2020-31",3759,1947
Theta,BE,"2020-31",3759,1947
UNK,BE,"2020-31",3759,1947
XD,BE,"2020-31",3759,1947
XF,BE,"2020-31",3759,1947
Zeta,BE,"2020-31",3759,1947
A.23.1+E484K,BE,"2020-32",4340,2046
A.27,BE,"2020-32",4340,2046
A.28,BE,"2020-32",4340,2046
Alpha,BE,"2020-32",17360,2046
AT.1,BE,"2020-32",4340,2046
AV.1,BE,"2020-32",4340,2046
B.1.1.318,BE,"2020-32",4340,2046
B.1.1.519,BE,"2020-32",4340,2046
B.1.214.2,BE,"2020-32",4340,2046
B.1.526,BE,"2020-32",4340,2046
B.1.616,BE,"2020-32",4340,2046
B.1.617.3,BE,"2020-32",4340,2046
B.1.620,BE,"2020-32",4340,2046
B.1.640,BE,"2020-32",4340,2046
Beta,BE,"2020-32",13020,2046
C.1.2,BE,"2020-32",4340,2046
C.16,BE,"2020-32",4340,2046
C.36+L452R,BE,"2020-32",4340,2046
Delta,BE,"2020-32",26040,2046
Epsilon,BE,"2020-32",4340,2046
Eta,BE,"2020-32",4340,2046
Gamma,BE,"2020-32",8680,2046
Kappa,BE,"2020-32",4340,2046
Lambda,BE,"2020-32",4340,2046
Mu,BE,"2020-32",4340,2046
Omicron,BE,"2020-32",26040,2046
Other,BE,"2020-32",4340,2046
Theta,BE,"2020-32",4340,2046
UNK,BE,"2020-32",4340,2046
XD,BE,"2020-32",4340,2046
XF,BE,"2020-32",4340,2046
Zeta,BE,"2020-32",4340,2046
A.23.1+E484K,BE,"2020-33",3751,2882
A.27,BE,"2020-33",3751,2882
A.28,BE,"2020-33",3751,2882
Alpha,BE,"2020-33",15004,2882
AT.1,BE,"2020-33",3751,2882
AV.1,BE,"2020-33",3751,2882
B.1.1.318,BE,"2020-33",3751,2882
B.1.1.519,BE,"2020-33",3751,2882
B.1.214.2,BE,"2020-33",3751,2882
B.1.526,BE,"2020-33",3751,2882
B.1.616,BE,"2020-33",3751,2882
B.1.617.3,BE,"2020-33",3751,2882
B.1.620,BE,"2020-33",3751,2882
B.1.640,BE,"2020-33",3751,2882
Beta,BE,"2020-33",11253,2882
C.1.2,BE,"2020-33",3751,2882
C.16,BE,"2020-33",3751,2882
C.36+L452R,BE,"2020-33",3751,2882
Delta,BE,"2020-33",22506,2882
Epsilon,BE,"2020-33",3751,2882
Eta,BE,"2020-33",3751,2882
Gamma,BE,"2020-33",7502,2882
Kappa,BE,"2020-33",3751,2882
Lambda,BE,"2020-33",3751,2882
Mu,BE,"2020-33",3751,2882
Omicron,BE,"2020-33",22506,2882
Other,BE,"2020-33",3751,2882
Theta,BE,"2020-33",3751,2882
UNK,BE,"2020-33",3751,2882
XD,BE,"2020-33",3751,2882
XF,BE,"2020-33",3751,2882
Zeta,BE,"2020-33",3751,2882
A.23.1+E484K,BE,"2020-34",3453,2215
A.27,BE,"2020-34",3453,2215
A.28,BE,"2020-34",3453,2215
Alpha,BE,"2020-34",13812,2215
AT.1,BE,"2020-34",3453,2215
AV.1,BE,"2020-34",3453,2215
B.1.1.318,BE,"2020-34",3453,2215
B.1.1.519,BE,"2020-34",3453,2215
B.1.214.2,BE,"2020-34",3453,2215
B.1.526,BE,"2020-34",3453,2215
B.1.616,BE,"2020-34",3453,2215
B.1.617.3,BE,"2020-34",3453,2215
B.1.620,BE,"2020-34",3453,2215
B.1.640,BE,"2020-34",3453,2215
Beta,BE,"2020-34",10359,2215
C.1.2,BE,"2020-34",3453,2215
C.16,BE,"2020-34",3453,2215
C.36+L452R,BE,"2020-34",3453,2215
Delta,BE,"2020-34",20718,2215
Epsilon,BE,"2020-34",3453,2215
Eta,BE,"2020-34",3453,2215
Gamma,BE,"2020-34",6906,2215
Kappa,BE,"2020-34",3453,2215
Lambda,BE,"2020-34",3453,2215
Mu,BE,"2020-34",3453,2215
Omicron,BE,"2020-34",20718,2215
Other,BE,"2020-34",3453,2215
Theta,BE,"2020-34",3453,2215
UNK,BE,"2020-34",3453,2215
XD,BE,"2020-34",3453,2215
XF,BE,"2020-34",3453,2215
Zeta,BE,"2020-34",3453,2215
A.23.1+E484K,BE,"2020-35",3121,1879
A.27,BE,"2020-35",3121,1879
A.28,BE,"2020-35",3121,1879
Alpha,BE,"2020-35",12484,1879
AT.1,BE,"2020-35",3121,1879
AV.1,BE,"2020-35",3121,1879
B.1.1.318,BE,"2020-35",3121,1879
B.1.1.519,BE,"2020-35",3121,1879
B.1.214.2,BE,"2020-35",3121,1879
B.1.526,BE,"2020-35",3121,1879
B.1.616,BE,"2020-35",3121,1879
B.1.617.3,BE,"2020-35",3121,1879
B.1.620,BE,"2020-35",3121,1879
B.1.640,BE,"2020-35",3121,1879
Beta,BE,"2020-35",9363,1879
